date,latitude,longitude,predicted_SWE
17-08-2019,44.96875,-111.34375,453.53406
18-08-2019,44.96875,-111.34375,421.26517
19-08-2019,44.96875,-111.34375,431.32114
20-08-2019,44.96875,-111.34375,321.12265
21-08-2019,44.96875,-111.34375,409.09772
22-08-2019,44.96875,-111.34375,349.24008
23-08-2019,44.96875,-111.34375,268.72687
24-08-2019,44.96875,-111.34375,563.48114
25-08-2019,44.96875,-111.34375,550.0861
26-08-2019,44.96875,-111.34375,369.9458
27-08-2019,44.96875,-111.34375,357.132
28-08-2019,44.96875,-111.34375,539.6742
29-08-2019,44.96875,-111.34375,462.53085
30-08-2019,44.96875,-111.34375,391.8696
31-08-2019,44.96875,-111.34375,420.33038
01-09-2019,44.96875,-111.34375,299.05978
02-09-2019,44.96875,-111.34375,334.41193
03-09-2019,44.96875,-111.34375,272.94705
04-09-2019,44.96875,-111.34375,362.58838
05-09-2019,44.96875,-111.34375,275.66977
06-09-2019,44.96875,-111.34375,410.96268
07-09-2019,44.96875,-111.34375,272.2599
08-09-2019,44.96875,-111.34375,436.32965
09-09-2019,44.96875,-111.34375,524.58185
10-09-2019,44.96875,-111.34375,328.77832
11-09-2019,44.96875,-111.34375,361.18237
12-09-2019,44.96875,-111.34375,350.8851
13-09-2019,44.96875,-111.34375,567.6019
14-09-2019,44.96875,-111.34375,735.11414
15-09-2019,44.96875,-111.34375,772.4852
16-09-2019,44.96875,-111.34375,814.83905
17-09-2019,44.96875,-111.34375,588.9368
18-09-2019,44.96875,-111.34375,537.87787
19-09-2019,44.96875,-111.34375,382.9372
20-09-2019,44.96875,-111.34375,419.77377
21-09-2019,44.96875,-111.34375,545.25116
22-09-2019,44.96875,-111.34375,545.5895
23-09-2019,44.96875,-111.34375,496.1208
24-09-2019,44.96875,-111.34375,710.7401
25-09-2019,44.96875,-111.34375,527.99805
26-09-2019,44.96875,-111.34375,804.1113
27-09-2019,44.96875,-111.34375,492.55356
28-09-2019,44.96875,-111.34375,474.2903
29-09-2019,44.96875,-111.34375,610.08386
30-09-2019,44.96875,-111.34375,480.45462
01-10-2019,44.96875,-111.34375,389.85654
02-10-2019,44.96875,-111.34375,410.9286
03-10-2019,44.96875,-111.34375,471.48364
04-10-2019,44.96875,-111.34375,425.72974
05-10-2019,44.96875,-111.34375,424.36465
06-10-2019,44.96875,-111.34375,524.3236
07-10-2019,44.96875,-111.34375,639.514
08-10-2019,44.96875,-111.34375,802.1698
09-10-2019,44.96875,-111.34375,607.88837
10-10-2019,44.96875,-111.34375,648.92004
11-10-2019,44.96875,-111.34375,668.63666
12-10-2019,44.96875,-111.34375,663.4833
13-10-2019,44.96875,-111.34375,600.04254
14-10-2019,44.96875,-111.34375,514.41315
15-10-2019,44.96875,-111.34375,520.39325
16-10-2019,44.96875,-111.34375,623.1069
17-10-2019,44.96875,-111.34375,794.263
18-10-2019,44.96875,-111.34375,568.25146
19-10-2019,44.96875,-111.34375,655.88513
20-10-2019,44.96875,-111.34375,547.4008
21-10-2019,44.96875,-111.34375,554.2414
22-10-2019,44.96875,-111.34375,744.6645
23-10-2019,44.96875,-111.34375,671.82825
24-10-2019,44.96875,-111.34375,806.1953
25-10-2019,44.96875,-111.34375,768.76953
26-10-2019,44.96875,-111.34375,789.8905
27-10-2019,44.96875,-111.34375,762.5118
28-10-2019,44.96875,-111.34375,748.7982
29-10-2019,44.96875,-111.34375,860.5241
30-10-2019,44.96875,-111.34375,887.8323
31-10-2019,44.96875,-111.34375,644.62854
01-11-2019,44.96875,-111.34375,577.66425
02-11-2019,44.96875,-111.34375,546.6274
03-11-2019,44.96875,-111.34375,439.35974
04-11-2019,44.96875,-111.34375,433.15985
05-11-2019,44.96875,-111.34375,459.50726
06-11-2019,44.96875,-111.34375,614.53076
07-11-2019,44.96875,-111.34375,667.12524
08-11-2019,44.96875,-111.34375,592.0589
09-11-2019,44.96875,-111.34375,527.9897
10-11-2019,44.96875,-111.34375,675.6132
11-11-2019,44.96875,-111.34375,743.1601
12-11-2019,44.96875,-111.34375,574.76196
13-11-2019,44.96875,-111.34375,503.79083
14-11-2019,44.96875,-111.34375,553.16473
15-11-2019,44.96875,-111.34375,575.9192
16-11-2019,44.96875,-111.34375,495.90466
17-11-2019,44.96875,-111.34375,590.223
18-11-2019,44.96875,-111.34375,564.3785
19-11-2019,44.96875,-111.34375,504.65714
20-11-2019,44.96875,-111.34375,635.27563
21-11-2019,44.96875,-111.34375,807.0322
22-11-2019,44.96875,-111.34375,586.4334
23-11-2019,44.96875,-111.34375,529.805
24-11-2019,44.96875,-111.34375,695.52374
25-11-2019,44.96875,-111.34375,624.7804
26-11-2019,44.96875,-111.34375,657.94366
27-11-2019,44.96875,-111.34375,557.45465
28-11-2019,44.96875,-111.34375,523.89355
29-11-2019,44.96875,-111.34375,676.1334
30-11-2019,44.96875,-111.34375,576.87134
01-12-2019,44.96875,-111.34375,449.48254
02-12-2019,44.96875,-111.34375,407.00494
03-12-2019,44.96875,-111.34375,410.09692
04-12-2019,44.96875,-111.34375,420.26096
05-12-2019,44.96875,-111.34375,425.57172
06-12-2019,44.96875,-111.34375,409.0216
07-12-2019,44.96875,-111.34375,426.7744
08-12-2019,44.96875,-111.34375,537.00037
09-12-2019,44.96875,-111.34375,493.04507
10-12-2019,44.96875,-111.34375,466.43594
11-12-2019,44.96875,-111.34375,425.74103
12-12-2019,44.96875,-111.34375,518.3438
13-12-2019,44.96875,-111.34375,497.95493
14-12-2019,44.96875,-111.34375,478.81793
15-12-2019,44.96875,-111.34375,479.66092
16-12-2019,44.96875,-111.34375,514.94507
17-12-2019,44.96875,-111.34375,534.9686
18-12-2019,44.96875,-111.34375,565.2999
19-12-2019,44.96875,-111.34375,484.11667
20-12-2019,44.96875,-111.34375,453.10916
21-12-2019,44.96875,-111.34375,476.1964
22-12-2019,44.96875,-111.34375,572.0412
23-12-2019,44.96875,-111.34375,489.3002
24-12-2019,44.96875,-111.34375,443.39264
25-12-2019,44.96875,-111.34375,483.59595
26-12-2019,44.96875,-111.34375,495.00272
27-12-2019,44.96875,-111.34375,519.1873
28-12-2019,44.96875,-111.34375,552.3643
29-12-2019,44.96875,-111.34375,615.021
30-12-2019,44.96875,-111.34375,619.6695
31-12-2019,44.96875,-111.34375,471.7358
01-01-2017,45.15625,-118.21875,78.395195
02-01-2017,45.15625,-118.21875,77.8341
03-01-2017,45.15625,-118.21875,75.3407
04-01-2017,45.15625,-118.21875,78.98555
05-01-2017,45.15625,-118.21875,67.3656
06-01-2017,45.15625,-118.21875,77.71432
07-01-2017,45.15625,-118.21875,86.61346
08-01-2017,45.15625,-118.21875,86.405174
09-01-2017,45.15625,-118.21875,82.76488
10-01-2017,45.15625,-118.21875,77.204926
11-01-2017,45.15625,-118.21875,74.51199
12-01-2017,45.15625,-118.21875,70.60867
13-01-2017,45.15625,-118.21875,69.95375
14-01-2017,45.15625,-118.21875,68.92384
15-01-2017,45.15625,-118.21875,68.02394
16-01-2017,45.15625,-118.21875,71.40878
17-01-2017,45.15625,-118.21875,73.51167
18-01-2017,45.15625,-118.21875,104.09969
19-01-2017,45.15625,-118.21875,76.52754
20-01-2017,45.15625,-118.21875,77.88924
21-01-2017,45.15625,-118.21875,75.0406
22-01-2017,45.15625,-118.21875,81.90982
23-01-2017,45.15625,-118.21875,73.5901
24-01-2017,45.15625,-118.21875,73.33107
25-01-2017,45.15625,-118.21875,72.66504
26-01-2017,45.15625,-118.21875,74.08225
27-01-2017,45.15625,-118.21875,70.41997
28-01-2017,45.15625,-118.21875,73.44534
29-01-2017,45.15625,-118.21875,78.50505
30-01-2017,45.15625,-118.21875,72.453255
31-01-2017,45.15625,-118.21875,75.73873
01-02-2017,45.15625,-118.21875,60.607925
02-02-2017,45.15625,-118.21875,57.37275
03-02-2017,45.15625,-118.21875,62.36396
04-02-2017,45.15625,-118.21875,62.17736
05-02-2017,45.15625,-118.21875,67.40259
06-02-2017,45.15625,-118.21875,65.87793
07-02-2017,45.15625,-118.21875,58.50323
08-02-2017,45.15625,-118.21875,60.058807
09-02-2017,45.15625,-118.21875,77.556274
10-02-2017,45.15625,-118.21875,75.877556
11-02-2017,45.15625,-118.21875,64.585014
12-02-2017,45.15625,-118.21875,71.36012
13-02-2017,45.15625,-118.21875,61.92049
14-02-2017,45.15625,-118.21875,63.719524
15-02-2017,45.15625,-118.21875,76.125824
16-02-2017,45.15625,-118.21875,87.61327
17-02-2017,45.15625,-118.21875,67.595345
18-02-2017,45.15625,-118.21875,81.54143
19-02-2017,45.15625,-118.21875,90.36082
20-02-2017,45.15625,-118.21875,97.166466
21-02-2017,45.15625,-118.21875,99.56605
22-02-2017,45.15625,-118.21875,87.95426
23-02-2017,45.15625,-118.21875,79.579605
24-02-2017,45.15625,-118.21875,63.06923
25-02-2017,45.15625,-118.21875,66.25881
26-02-2017,45.15625,-118.21875,88.899025
27-02-2017,45.15625,-118.21875,82.937935
28-02-2017,45.15625,-118.21875,84.20998
01-03-2017,45.15625,-118.21875,76.19033
02-03-2017,45.15625,-118.21875,65.94163
03-03-2017,45.15625,-118.21875,69.58218
04-03-2017,45.15625,-118.21875,79.55728
05-03-2017,45.15625,-118.21875,78.975395
06-03-2017,45.15625,-118.21875,85.223946
07-03-2017,45.15625,-118.21875,94.37108
08-03-2017,45.15625,-118.21875,79.22491
09-03-2017,45.15625,-118.21875,75.822716
10-03-2017,45.15625,-118.21875,65.172874
11-03-2017,45.15625,-118.21875,65.37169
12-03-2017,45.15625,-118.21875,60.797134
13-03-2017,45.15625,-118.21875,59.26182
14-03-2017,45.15625,-118.21875,60.159935
15-03-2017,45.15625,-118.21875,75.68312
16-03-2017,45.15625,-118.21875,73.09155
17-03-2017,45.15625,-118.21875,66.43831
18-03-2017,45.15625,-118.21875,75.53371
19-03-2017,45.15625,-118.21875,63.744667
20-03-2017,45.15625,-118.21875,64.897156
21-03-2017,45.15625,-118.21875,67.79399
22-03-2017,45.15625,-118.21875,70.935234
23-03-2017,45.15625,-118.21875,65.00395
24-03-2017,45.15625,-118.21875,81.939575
25-03-2017,45.15625,-118.21875,69.15857
26-03-2017,45.15625,-118.21875,86.09299
27-03-2017,45.15625,-118.21875,77.38069
28-03-2017,45.15625,-118.21875,67.63087
29-03-2017,45.15625,-118.21875,95.14321
30-03-2017,45.15625,-118.21875,96.11062
31-03-2017,45.15625,-118.21875,70.69636
01-04-2017,45.15625,-118.21875,60.01231
02-04-2017,45.15625,-118.21875,88.12283
03-04-2017,45.15625,-118.21875,63.67258
04-04-2017,45.15625,-118.21875,64.158615
05-04-2017,45.15625,-118.21875,56.104507
06-04-2017,45.15625,-118.21875,67.4526
07-04-2017,45.15625,-118.21875,85.837524
08-04-2017,45.15625,-118.21875,98.8938
09-04-2017,45.15625,-118.21875,90.3453
10-04-2017,45.15625,-118.21875,81.02758
11-04-2017,45.15625,-118.21875,73.50277
12-04-2017,45.15625,-118.21875,84.84697
13-04-2017,45.15625,-118.21875,92.00851
14-04-2017,45.15625,-118.21875,90.48224
15-04-2017,45.15625,-118.21875,68.36458
16-04-2017,45.15625,-118.21875,64.13189
17-04-2017,45.15625,-118.21875,78.66167
18-04-2017,45.15625,-118.21875,75.37161
19-04-2017,45.15625,-118.21875,62.50809
20-04-2017,45.15625,-118.21875,85.726006
21-04-2017,45.15625,-118.21875,62.28708
22-04-2017,45.15625,-118.21875,63.92822
23-04-2017,45.15625,-118.21875,81.37115
24-04-2017,45.15625,-118.21875,102.17297
25-04-2017,45.15625,-118.21875,111.5867
26-04-2017,45.15625,-118.21875,121.49396
27-04-2017,45.15625,-118.21875,111.94884
28-04-2017,45.15625,-118.21875,77.3731
29-04-2017,45.15625,-118.21875,58.38302
30-04-2017,45.15625,-118.21875,66.77849
01-05-2017,45.15625,-118.21875,74.42502
02-05-2017,45.15625,-118.21875,71.45755
03-05-2017,45.15625,-118.21875,48.67724
04-05-2017,45.15625,-118.21875,59.85513
05-05-2017,45.15625,-118.21875,56.627186
06-05-2017,45.15625,-118.21875,94.85018
07-05-2017,45.15625,-118.21875,74.15059
08-05-2017,45.15625,-118.21875,48.25644
09-05-2017,45.15625,-118.21875,46.40853
10-05-2017,45.15625,-118.21875,46.537495
11-05-2017,45.15625,-118.21875,58.218014
12-05-2017,45.15625,-118.21875,108.97966
13-05-2017,45.15625,-118.21875,122.17036
14-05-2017,45.15625,-118.21875,89.849785
15-05-2017,45.15625,-118.21875,70.24655
16-05-2017,45.15625,-118.21875,108.10185
17-05-2017,45.15625,-118.21875,140.48003
18-05-2017,45.15625,-118.21875,80.687355
19-05-2017,45.15625,-118.21875,48.401524
20-05-2017,45.15625,-118.21875,81.549034
21-05-2017,45.15625,-118.21875,47.83261
22-05-2017,45.15625,-118.21875,42.07116
23-05-2017,45.15625,-118.21875,41.888927
24-05-2017,45.15625,-118.21875,243.00734
25-05-2017,45.15625,-118.21875,87.771965
26-05-2017,45.15625,-118.21875,60.95943
27-05-2017,45.15625,-118.21875,43.355415
28-05-2017,45.15625,-118.21875,40.945095
29-05-2017,45.15625,-118.21875,39.95035
30-05-2017,45.15625,-118.21875,40.56588
31-05-2017,45.15625,-118.21875,44.337772
01-06-2017,45.15625,-118.21875,69.41256
02-06-2017,45.15625,-118.21875,42.92287
03-06-2017,45.15625,-118.21875,38.564453
04-06-2017,45.15625,-118.21875,52.596767
05-06-2017,45.15625,-118.21875,43.370594
06-06-2017,45.15625,-118.21875,41.62114
07-06-2017,45.15625,-118.21875,37.909138
08-06-2017,45.15625,-118.21875,65.22966
09-06-2017,45.15625,-118.21875,121.65804
10-06-2017,45.15625,-118.21875,137.78957
11-06-2017,45.15625,-118.21875,125.38165
12-06-2017,45.15625,-118.21875,186.8793
13-06-2017,45.15625,-118.21875,100.06747
14-06-2017,45.15625,-118.21875,56.165375
15-06-2017,45.15625,-118.21875,72.03577
16-06-2017,45.15625,-118.21875,60.106068
17-06-2017,45.15625,-118.21875,46.760265
18-06-2017,45.15625,-118.21875,38.568558
19-06-2017,45.15625,-118.21875,33.510387
20-06-2017,45.15625,-118.21875,34.490417
21-06-2017,45.15625,-118.21875,47.805073
22-06-2017,45.15625,-118.21875,49.628544
23-06-2017,45.15625,-118.21875,41.981007
24-06-2017,45.15625,-118.21875,38.533802
25-06-2017,45.15625,-118.21875,37.14794
26-06-2017,45.15625,-118.21875,36.07522
27-06-2017,45.15625,-118.21875,35.951935
28-06-2017,45.15625,-118.21875,44.46369
29-06-2017,45.15625,-118.21875,41.12669
30-06-2017,45.15625,-118.21875,36.478844
01-07-2017,45.15625,-118.21875,34.840652
02-07-2017,45.15625,-118.21875,34.18906
03-07-2017,45.15625,-118.21875,36.820595
04-07-2017,45.15625,-118.21875,35.90452
05-07-2017,45.15625,-118.21875,35.738235
06-07-2017,45.15625,-118.21875,35.594833
07-07-2017,45.15625,-118.21875,34.786983
08-07-2017,45.15625,-118.21875,35.52841
09-07-2017,45.15625,-118.21875,35.852943
10-07-2017,45.15625,-118.21875,35.951363
11-07-2017,45.15625,-118.21875,38.13336
12-07-2017,45.15625,-118.21875,37.36449
13-07-2017,45.15625,-118.21875,37.306225
14-07-2017,45.15625,-118.21875,35.711147
15-07-2017,45.15625,-118.21875,34.549812
16-07-2017,45.15625,-118.21875,41.30675
17-07-2017,45.15625,-118.21875,39.291996
18-07-2017,45.15625,-118.21875,38.53249
19-07-2017,45.15625,-118.21875,38.87383
20-07-2017,45.15625,-118.21875,40.32248
21-07-2017,45.15625,-118.21875,39.360004
22-07-2017,45.15625,-118.21875,39.647495
23-07-2017,45.15625,-118.21875,37.974693
24-07-2017,45.15625,-118.21875,39.50895
25-07-2017,45.15625,-118.21875,39.54662
26-07-2017,45.15625,-118.21875,39.28908
27-07-2017,45.15625,-118.21875,40.41719
28-07-2017,45.15625,-118.21875,39.32701
29-07-2017,45.15625,-118.21875,38.790077
30-07-2017,45.15625,-118.21875,40.14346
31-07-2017,45.15625,-118.21875,40.25759
01-08-2017,45.15625,-118.21875,37.743683
02-08-2017,45.15625,-118.21875,37.667755
03-08-2017,45.15625,-118.21875,37.675663
04-08-2017,45.15625,-118.21875,37.870964
05-08-2017,45.15625,-118.21875,39.195786
06-08-2017,45.15625,-118.21875,39.967113
07-08-2017,45.15625,-118.21875,39.49958
08-08-2017,45.15625,-118.21875,39.60803
09-08-2017,45.15625,-118.21875,39.739384
10-08-2017,45.15625,-118.21875,39.181595
11-08-2017,45.15625,-118.21875,39.55166
12-08-2017,45.15625,-118.21875,39.556107
13-08-2017,45.15625,-118.21875,36.175896
14-08-2017,45.15625,-118.21875,44.905407
15-08-2017,45.15625,-118.21875,45.404434
16-08-2017,45.15625,-118.21875,45.340977
17-08-2017,45.15625,-118.21875,43.871216
18-08-2017,45.15625,-118.21875,43.68976
19-08-2017,45.15625,-118.21875,53.285667
20-08-2017,45.15625,-118.21875,48.305763
21-08-2017,45.15625,-118.21875,46.981907
22-08-2017,45.15625,-118.21875,43.07359
23-08-2017,45.15625,-118.21875,43.005627
24-08-2017,45.15625,-118.21875,50.169975
25-08-2017,45.15625,-118.21875,49.657963
26-08-2017,45.15625,-118.21875,48.36622
27-08-2017,45.15625,-118.21875,44.5308
28-08-2017,45.15625,-118.21875,40.2351
29-08-2017,45.15625,-118.21875,43.208874
30-08-2017,45.15625,-118.21875,44.069508
31-08-2017,45.15625,-118.21875,61.534744
01-09-2017,45.15625,-118.21875,41.578094
02-09-2017,45.15625,-118.21875,39.671185
03-09-2017,45.15625,-118.21875,38.60274
04-09-2017,45.15625,-118.21875,40.882828
05-09-2017,45.15625,-118.21875,40.805035
06-09-2017,45.15625,-118.21875,41.79683
07-09-2017,45.15625,-118.21875,46.6889
08-09-2017,45.15625,-118.21875,51.75552
09-09-2017,45.15625,-118.21875,45.97468
10-09-2017,45.15625,-118.21875,52.633144
11-09-2017,45.15625,-118.21875,48.636593
12-09-2017,45.15625,-118.21875,49.80577
13-09-2017,45.15625,-118.21875,67.103386
14-09-2017,45.15625,-118.21875,336.62186
15-09-2017,45.15625,-118.21875,329.60156
16-09-2017,45.15625,-118.21875,107.90245
17-09-2017,45.15625,-118.21875,232.28564
18-09-2017,45.15625,-118.21875,656.4029
19-09-2017,45.15625,-118.21875,587.65674
20-09-2017,45.15625,-118.21875,659.356
21-09-2017,45.15625,-118.21875,406.92728
22-09-2017,45.15625,-118.21875,428.22897
23-09-2017,45.15625,-118.21875,444.25375
24-09-2017,45.15625,-118.21875,348.21246
25-09-2017,45.15625,-118.21875,244.1748
26-09-2017,45.15625,-118.21875,173.1599
27-09-2017,45.15625,-118.21875,179.89166
28-09-2017,45.15625,-118.21875,271.43576
29-09-2017,45.15625,-118.21875,314.47208
30-09-2017,45.15625,-118.21875,685.89417
01-10-2017,45.15625,-118.21875,387.99997
02-10-2017,45.15625,-118.21875,339.10388
03-10-2017,45.15625,-118.21875,375.4826
04-10-2017,45.15625,-118.21875,305.41824
05-10-2017,45.15625,-118.21875,208.66458
06-10-2017,45.15625,-118.21875,202.04887
07-10-2017,45.15625,-118.21875,740.8838
08-10-2017,45.15625,-118.21875,552.62683
09-10-2017,45.15625,-118.21875,435.47275
10-10-2017,45.15625,-118.21875,602.73175
11-10-2017,45.15625,-118.21875,463.83273
12-10-2017,45.15625,-118.21875,503.14832
13-10-2017,45.15625,-118.21875,585.72833
14-10-2017,45.15625,-118.21875,568.43085
15-10-2017,45.15625,-118.21875,567.6712
16-10-2017,45.15625,-118.21875,493.6196
17-10-2017,45.15625,-118.21875,583.6022
18-10-2017,45.15625,-118.21875,598.1554
19-10-2017,45.15625,-118.21875,670.9669
20-10-2017,45.15625,-118.21875,624.6295
21-10-2017,45.15625,-118.21875,760.059
22-10-2017,45.15625,-118.21875,759.37366
23-10-2017,45.15625,-118.21875,448.6755
24-10-2017,45.15625,-118.21875,493.07944
25-10-2017,45.15625,-118.21875,569.47406
26-10-2017,45.15625,-118.21875,459.2491
27-10-2017,45.15625,-118.21875,429.58633
28-10-2017,45.15625,-118.21875,476.14972
29-10-2017,45.15625,-118.21875,563.3982
30-10-2017,45.15625,-118.21875,638.5891
31-10-2017,45.15625,-118.21875,582.5046
01-11-2017,45.15625,-118.21875,722.57153
02-11-2017,45.15625,-118.21875,556.90765
03-11-2017,45.15625,-118.21875,549.01135
04-11-2017,45.15625,-118.21875,452.39597
05-11-2017,45.15625,-118.21875,548.5212
06-11-2017,45.15625,-118.21875,607.63074
07-11-2017,45.15625,-118.21875,648.0946
08-11-2017,45.15625,-118.21875,686.2105
09-11-2017,45.15625,-118.21875,612.995
10-11-2017,45.15625,-118.21875,553.0617
11-11-2017,45.15625,-118.21875,480.8001
12-11-2017,45.15625,-118.21875,519.4828
13-11-2017,45.15625,-118.21875,761.0047
14-11-2017,45.15625,-118.21875,639.91296
15-11-2017,45.15625,-118.21875,757.98517
16-11-2017,45.15625,-118.21875,696.33966
17-11-2017,45.15625,-118.21875,586.12537
18-11-2017,45.15625,-118.21875,654.93115
19-11-2017,45.15625,-118.21875,650.7873
20-11-2017,45.15625,-118.21875,759.6547
21-11-2017,45.15625,-118.21875,759.03546
22-11-2017,45.15625,-118.21875,769.5088
23-11-2017,45.15625,-118.21875,895.58594
24-11-2017,45.15625,-118.21875,628.165
25-11-2017,45.15625,-118.21875,749.30426
26-11-2017,45.15625,-118.21875,916.0021
27-11-2017,45.15625,-118.21875,634.7154
28-11-2017,45.15625,-118.21875,756.1977
29-11-2017,45.15625,-118.21875,628.296
30-11-2017,45.15625,-118.21875,611.52277
01-12-2017,45.15625,-118.21875,436.24832
02-12-2017,45.15625,-118.21875,421.09552
03-12-2017,45.15625,-118.21875,468.696
04-12-2017,45.15625,-118.21875,536.29266
05-12-2017,45.15625,-118.21875,574.18414
06-12-2017,45.15625,-118.21875,571.33026
07-12-2017,45.15625,-118.21875,573.9374
08-12-2017,45.15625,-118.21875,556.71265
09-12-2017,45.15625,-118.21875,564.42267
10-12-2017,45.15625,-118.21875,585.866
11-12-2017,45.15625,-118.21875,585.97015
12-12-2017,45.15625,-118.21875,578.67944
13-12-2017,45.15625,-118.21875,542.3348
14-12-2017,45.15625,-118.21875,593.6687
15-12-2017,45.15625,-118.21875,630.6694
16-12-2017,45.15625,-118.21875,552.3973
17-12-2017,45.15625,-118.21875,642.66815
18-12-2017,45.15625,-118.21875,635.66956
19-12-2017,45.15625,-118.21875,764.854
20-12-2017,45.15625,-118.21875,617.93146
21-12-2017,45.15625,-118.21875,638.671
22-12-2017,45.15625,-118.21875,592.06274
23-12-2017,45.15625,-118.21875,636.1765
24-12-2017,45.15625,-118.21875,693.3922
25-12-2017,45.15625,-118.21875,651.3098
26-12-2017,45.15625,-118.21875,586.3883
27-12-2017,45.15625,-118.21875,632.6392
28-12-2017,45.15625,-118.21875,663.86914
29-12-2017,45.15625,-118.21875,764.12854
30-12-2017,45.15625,-118.21875,748.77673
31-12-2017,45.15625,-118.21875,612.5234
01-01-2018,45.15625,-118.21875,64.68144
02-01-2018,45.15625,-118.21875,63.325226
03-01-2018,45.15625,-118.21875,67.631134
04-01-2018,45.15625,-118.21875,68.13961
05-01-2018,45.15625,-118.21875,70.4642
06-01-2018,45.15625,-118.21875,69.47391
07-01-2018,45.15625,-118.21875,71.04314
08-01-2018,45.15625,-118.21875,72.04931
09-01-2018,45.15625,-118.21875,78.46736
10-01-2018,45.15625,-118.21875,75.36394
11-01-2018,45.15625,-118.21875,81.29709
12-01-2018,45.15625,-118.21875,71.66219
13-01-2018,45.15625,-118.21875,63.669903
14-01-2018,45.15625,-118.21875,65.03709
15-01-2018,45.15625,-118.21875,68.82343
16-01-2018,45.15625,-118.21875,71.1816
17-01-2018,45.15625,-118.21875,74.9744
18-01-2018,45.15625,-118.21875,76.73288
19-01-2018,45.15625,-118.21875,73.20527
20-01-2018,45.15625,-118.21875,71.972595
21-01-2018,45.15625,-118.21875,84.31933
22-01-2018,45.15625,-118.21875,75.746735
23-01-2018,45.15625,-118.21875,84.750336
24-01-2018,45.15625,-118.21875,79.70247
25-01-2018,45.15625,-118.21875,77.24979
26-01-2018,45.15625,-118.21875,76.24797
27-01-2018,45.15625,-118.21875,91.22485
28-01-2018,45.15625,-118.21875,69.11334
29-01-2018,45.15625,-118.21875,65.08337
30-01-2018,45.15625,-118.21875,72.03694
31-01-2018,45.15625,-118.21875,71.83658
01-02-2018,45.15625,-118.21875,74.59372
02-02-2018,45.15625,-118.21875,74.709145
03-02-2018,45.15625,-118.21875,70.14306
04-02-2018,45.15625,-118.21875,70.09387
05-02-2018,45.15625,-118.21875,71.78843
06-02-2018,45.15625,-118.21875,69.34868
07-02-2018,45.15625,-118.21875,61.355892
08-02-2018,45.15625,-118.21875,63.186832
09-02-2018,45.15625,-118.21875,75.393425
10-02-2018,45.15625,-118.21875,75.015236
11-02-2018,45.15625,-118.21875,69.00096
12-02-2018,45.15625,-118.21875,80.29883
13-02-2018,45.15625,-118.21875,67.13019
14-02-2018,45.15625,-118.21875,84.66926
15-02-2018,45.15625,-118.21875,79.265396
16-02-2018,45.15625,-118.21875,78.44264
17-02-2018,45.15625,-118.21875,80.06532
18-02-2018,45.15625,-118.21875,90.059944
19-02-2018,45.15625,-118.21875,87.01057
20-02-2018,45.15625,-118.21875,84.12212
21-02-2018,45.15625,-118.21875,80.418686
22-02-2018,45.15625,-118.21875,84.305176
23-02-2018,45.15625,-118.21875,84.173134
24-02-2018,45.15625,-118.21875,92.459274
25-02-2018,45.15625,-118.21875,97.048386
26-02-2018,45.15625,-118.21875,83.902756
27-02-2018,45.15625,-118.21875,77.982506
28-02-2018,45.15625,-118.21875,85.87923
01-03-2018,45.15625,-118.21875,133.85356
02-03-2018,45.15625,-118.21875,84.370575
03-03-2018,45.15625,-118.21875,78.72913
04-03-2018,45.15625,-118.21875,72.92038
05-03-2018,45.15625,-118.21875,73.71078
06-03-2018,45.15625,-118.21875,70.76382
07-03-2018,45.15625,-118.21875,68.75887
08-03-2018,45.15625,-118.21875,70.34842
09-03-2018,45.15625,-118.21875,71.74809
10-03-2018,45.15625,-118.21875,68.26334
11-03-2018,45.15625,-118.21875,64.74379
12-03-2018,45.15625,-118.21875,65.29025
13-03-2018,45.15625,-118.21875,71.86788
14-03-2018,45.15625,-118.21875,94.04778
15-03-2018,45.15625,-118.21875,73.79492
16-03-2018,45.15625,-118.21875,80.69871
17-03-2018,45.15625,-118.21875,81.28982
18-03-2018,45.15625,-118.21875,73.65429
19-03-2018,45.15625,-118.21875,66.0309
20-03-2018,45.15625,-118.21875,67.337296
21-03-2018,45.15625,-118.21875,80.62357
22-03-2018,45.15625,-118.21875,92.58854
23-03-2018,45.15625,-118.21875,78.97176
24-03-2018,45.15625,-118.21875,79.367256
25-03-2018,45.15625,-118.21875,72.40364
26-03-2018,45.15625,-118.21875,71.46112
27-03-2018,45.15625,-118.21875,73.38724
28-03-2018,45.15625,-118.21875,75.057976
29-03-2018,45.15625,-118.21875,65.51925
30-03-2018,45.15625,-118.21875,70.0981
31-03-2018,45.15625,-118.21875,64.41267
01-04-2018,45.15625,-118.21875,67.93331
02-04-2018,45.15625,-118.21875,96.2358
03-04-2018,45.15625,-118.21875,78.116776
04-04-2018,45.15625,-118.21875,65.35651
05-04-2018,45.15625,-118.21875,75.50572
06-04-2018,45.15625,-118.21875,66.75287
07-04-2018,45.15625,-118.21875,118.485306
08-04-2018,45.15625,-118.21875,89.33029
09-04-2018,45.15625,-118.21875,67.19116
10-04-2018,45.15625,-118.21875,67.614044
11-04-2018,45.15625,-118.21875,88.916725
12-04-2018,45.15625,-118.21875,156.45782
13-04-2018,45.15625,-118.21875,98.15257
14-04-2018,45.15625,-118.21875,71.89737
15-04-2018,45.15625,-118.21875,89.28142
16-04-2018,45.15625,-118.21875,107.344696
